athlete_id,date,duration_minutes,intensity_rpe,session_load,soreness,has_prior_injury,acute_load,chronic_load,acwr,week,year,training_monotony,training_strain,previous_acute_load,load_change_pct,load_spike,spike_magnitude
ATH_001_CON,2025-10-13 12:59:47.800230,57.5,2.7,155.8,5.2,False,1710.8000000000002,,,42,2025,1.7936905477475709,3677.962468156394,,0.0,False,0.0
ATH_001_CON,2025-10-14 12:59:47.800230,0.0,0.0,0.0,1.0,False,1379.7,,,42,2025,1.7936905477475709,3677.962468156394,1990.4,-0.3068227491961415,False,0.0
ATH_001_CON,2025-10-15 12:59:47.800230,50.2,7.0,350.2,1.6,False,1446.6999999999998,,,42,2025,1.7936905477475709,3677.962468156394,2273.6,-0.36369634060520767,False,0.0
ATH_001_CON,2025-10-16 12:59:47.800230,53.8,5.6,299.7,3.1,False,1568.2,,,42,2025,1.7936905477475709,3677.962468156394,2451.8,-0.3603882861571091,False,0.0
ATH_001_CON,2025-10-17 12:59:47.800230,69.0,5.0,347.3,1.3,False,1915.5,,,42,2025,1.7936905477475709,3677.962468156394,1948.0,-0.016683778234086243,False,0.0
ATH_001_CON,2025-10-18 12:59:47.800230,74.4,6.3,465.6,5.6,False,2006.1,,,42,2025,1.7936905477475709,3677.962468156394,2021.4,-0.007569011576135441,False,0.0
ATH_001_CON,2025-10-19 12:59:47.800230,83.1,5.2,431.9,1.8,False,2050.5,,,42,2025,1.7936905477475709,3677.962468156394,2027.6,0.011294140856184697,False,0.0
ATH_001_CON,2025-10-20 12:59:47.800230,61.2,8.4,512.3,2.7,False,2407.0,,,43,2025,1.5837350939641535,2956.1999263934886,1710.8000000000002,0.406944119710077,True,0.406944119710077
ATH_001_CON,2025-10-21 12:59:47.800230,56.6,7.4,418.5,7.3,False,2825.5,,,43,2025,1.5837350939641535,2956.1999263934886,1379.7,1.0479089657171847,True,1.0479089657171847
ATH_001_CON,2025-10-22 12:59:47.800230,56.4,5.6,314.5,2.8,False,2789.8,,,43,2025,1.5837350939641535,2956.1999263934886,1446.6999999999998,0.9283887468030694,True,0.9283887468030694
ATH_001_CON,2025-10-23 12:59:47.800230,52.2,4.5,236.0,2.5,False,2726.1,,,43,2025,1.5837350939641535,2956.1999263934886,1568.2,0.7383624537686518,True,0.7383624537686518
ATH_001_CON,2025-10-24 12:59:47.800230,42.7,3.9,166.1,0.0,False,2544.9,,,43,2025,1.5837350939641535,2956.1999263934886,1915.5,0.3285826155050901,True,0.3285826155050901
ATH_001_CON,2025-10-25 12:59:47.800230,0.0,0.0,0.0,0.2,False,2079.3,,,43,2025,1.5837350939641535,2956.1999263934886,2006.1,0.036488709436219666,False,0.0
ATH_001_CON,2025-10-26 12:59:47.800230,67.0,3.3,219.2,5.0,False,1866.6000000000001,,,43,2025,1.5837350939641535,2956.1999263934886,2050.5,-0.08968544257498165,False,0.0
ATH_001_CON,2025-10-27 12:59:47.800230,64.5,4.7,305.1,7.6,False,1659.4,,,44,2025,2.808571023672718,7647.177183256077,2407.0,-0.31059410054009134,False,0.0
ATH_001_CON,2025-10-28 12:59:47.800230,81.9,3.8,307.5,4.6,False,1548.4,1936.0,0.7997933884297521,44,2025,2.808571023672718,7647.177183256077,2825.5,-0.4519907980888338,False,0.0
ATH_001_CON,2025-10-29 12:59:47.800230,75.6,2.3,171.3,2.6,False,1405.2,1978.8250000000003,0.7101183783305749,44,2025,2.808571023672718,7647.177183256077,2789.8,-0.4963079790665998,False,0.0
ATH_001_CON,2025-10-30 12:59:47.800230,63.9,8.3,533.2,0.2,False,1702.3999999999999,2112.125,0.8060129016985264,44,2025,2.808571023672718,7647.177183256077,2726.1,-0.37551813946663737,False,0.0
ATH_001_CON,2025-10-31 12:59:47.800230,125.7,3.6,450.4,3.2,False,1986.6999999999998,2098.775,0.9465998022656071,44,2025,2.808571023672718,7647.177183256077,2544.9,-0.21934064206845072,False,0.0
ATH_001_CON,2025-11-01 12:59:47.800230,61.9,6.4,394.8,2.3,False,2381.5,2122.0750000000003,1.122250627334095,44,2025,2.808571023672718,7647.177183256077,2079.3,0.14533737315442688,False,0.0
ATH_001_CON,2025-11-02 12:59:47.800230,92.1,6.1,560.5,3.5,False,2722.8,2166.875,1.2565561003749641,44,2025,2.808571023672718,7647.177183256077,1866.6000000000001,0.45869495339119254,True,0.45869495339119254
ATH_001_CON,2025-11-03 12:59:47.800230,118.7,6.3,742.3,4.9,False,3160.0,2234.3,1.4143132077160632,45,2025,1.7930142864410368,5633.471586569093,1659.4,0.904302760033747,True,0.904302760033747
ATH_001_CON,2025-11-04 12:59:47.800230,79.8,8.4,667.6,5.1,False,3520.1,2318.4249999999997,1.518315235558623,45,2025,1.7930142864410368,5633.471586569093,1548.4,1.273378971841901,True,1.273378971841901
ATH_001_CON,2025-11-05 12:59:47.800230,72.3,6.6,478.9,2.9,False,3827.7,2367.3500000000004,1.6168711850803639,45,2025,1.7930142864410368,5633.471586569093,1405.2,1.7239538855678906,True,1.7239538855678906
ATH_001_CON,2025-11-06 12:59:47.800230,0.0,0.0,0.0,1.3,False,3294.5,2322.8,1.4183313242638194,45,2025,1.7930142864410368,5633.471586569093,1702.3999999999999,0.9352091165413535,True,0.9352091165413535
ATH_001_CON,2025-11-07 12:59:47.800230,87.4,5.5,481.8,5.9,False,3325.9,2443.25,1.3612606159828098,45,2025,1.7930142864410368,5633.471586569093,1986.6999999999998,0.674082649619973,True,0.674082649619973
ATH_001_CON,2025-11-08 12:59:47.800230,61.8,4.2,262.0,0.0,False,3193.1,2415.0,1.3221946169772256,45,2025,1.7930142864410368,5633.471586569093,2381.5,0.3407936174679823,True,0.3407936174679823
ATH_001_CON,2025-11-09 12:59:47.800230,70.4,7.2,509.3,4.2,False,3141.9,2445.45,1.284794209654665,45,2025,1.7930142864410368,5633.471586569093,2722.8,0.1539224327897752,True,0.1539224327897752
ATH_001_CON,2025-11-10 12:59:47.800230,65.6,7.3,481.5,3.7,False,2881.1000000000004,2526.875,1.1401830324016822,46,2025,0.9812548854911205,1590.5160438925573,3160.0,-0.08825949367088597,False,0.0
ATH_001_CON,2025-11-11 12:59:47.800230,40.4,7.7,311.9,4.2,False,2525.3999999999996,2604.8500000000004,0.9694992034090252,46,2025,0.9812548854911205,1590.5160438925573,3520.1,-0.2825771995113776,False,0.0
ATH_001_CON,2025-11-12 12:59:47.800230,61.7,8.9,551.5,5.5,False,2598.0,2655.175,0.9784665794156693,46,2025,0.9812548854911205,1590.5160438925573,3827.7,-0.32126342189826784,False,0.0
ATH_001_CON,2025-11-13 12:59:47.800230,48.2,5.7,276.0,6.5,False,2874.0,2649.25,1.084835330753987,46,2025,0.9812548854911205,1590.5160438925573,3294.5,-0.127636970708757,False,0.0
ATH_001_CON,2025-11-14 12:59:47.800230,0.0,0.0,0.0,0.7,False,2392.2,2562.425,0.9335687873791426,46,2025,0.9812548854911205,1590.5160438925573,3325.9,-0.2807360413722602,False,0.0
ATH_001_CON,2025-11-15 12:59:47.800230,0.0,0.0,0.0,0.2,False,2130.2,2446.0249999999996,0.8708823499350988,46,2025,0.9812548854911205,1590.5160438925573,3193.1,-0.3328740095831637,False,0.0
ATH_001_CON,2025-11-16 12:59:47.800230,0.0,0.0,0.0,0.3,False,1620.9,2338.05,0.693270032719574,46,2025,0.9812548854911205,1590.5160438925573,3141.9,-0.4841019765110283,False,0.0
ATH_001_CON,2025-11-17 12:59:47.800230,78.0,5.3,416.2,4.3,False,1555.6000000000001,2314.025,0.6722485712124977,47,2025,1.0793366436984049,1944.640830951416,2881.1000000000004,-0.460067335392732,False,0.0
ATH_001_CON,2025-11-18 12:59:47.800230,89.3,7.5,666.0,7.8,False,1909.7,2375.9,0.803779620354392,47,2025,1.0793366436984049,1944.640830951416,2525.3999999999996,-0.2438029619070245,False,0.0
ATH_001_CON,2025-11-19 12:59:47.800230,72.1,4.0,286.5,2.5,False,1644.7,2368.9,0.6942884883279159,47,2025,1.0793366436984049,1944.640830951416,2598.0,-0.3669361046959199,False,0.0
ATH_001_CON,2025-11-20 12:59:47.800230,0.0,0.0,0.0,1.2,False,1368.7,2309.9,0.5925364734404087,47,2025,1.0793366436984049,1944.640830951416,2874.0,-0.5237647877522617,False,0.0
ATH_001_CON,2025-11-21 12:59:47.800230,66.5,4.4,295.0,4.1,False,1663.7,2342.125,0.710337834231734,47,2025,1.0793366436984049,1944.640830951416,2392.2,-0.30453139369617915,False,0.0
ATH_001_CON,2025-11-22 12:59:47.800230,38.0,3.6,138.0,3.6,False,1801.7,2376.625,0.7580918319044864,47,2025,1.0793366436984049,1944.640830951416,2130.2,-0.15421087221857094,False,0.0
ATH_001_CON,2025-11-23 12:59:47.800230,0.0,0.0,0.0,1.9,False,1801.7,2321.825,0.7759844088163407,47,2025,1.0793366436984049,1944.640830951416,1620.9,0.11154296995496325,False,0.0
ATH_001_CON,2025-11-24 12:59:47.800230,63.7,4.8,302.7,1.9,False,1688.2,2321.2250000000004,0.7272883929821538,48,2025,1.578122578410693,3123.5780194482845,1555.6000000000001,0.08524042170223702,False,0.0
ATH_001_CON,2025-11-25 12:59:47.800230,63.5,3.0,190.1,7.3,False,1212.3,2291.8750000000005,0.5289555494955003,48,2025,1.578122578410693,3123.5780194482845,1909.7,-0.3651882494632665,False,0.0
ATH_001_CON,2025-11-26 12:59:47.800230,50.2,7.0,350.1,3.6,False,1275.9,2336.575,0.5460556583888813,48,2025,1.578122578410693,3123.5780194482845,1644.7,-0.22423542287347234,False,0.0
ATH_001_CON,2025-11-27 12:59:47.800230,91.9,6.1,564.3,4.6,False,1840.1999999999998,2344.35,0.7849510525305521,48,2025,1.578122578410693,3123.5780194482845,1368.7,0.3444874698619126,True,0.3444874698619126
ATH_001_CON,2025-11-28 12:59:47.800230,0.0,0.0,0.0,0.0,False,1545.1999999999998,2231.75,0.6923714573764982,48,2025,1.578122578410693,3123.5780194482845,1663.7,-0.07122678367494154,False,0.0
ATH_001_CON,2025-11-29 12:59:47.800230,87.0,2.1,186.4,3.0,False,1593.6,2179.65,0.7311265570160346,48,2025,1.578122578410693,3123.5780194482845,1801.7,-0.11550202586446141,False,0.0
ATH_001_CON,2025-11-30 12:59:47.800230,82.6,4.7,385.7,6.8,False,1979.3,2135.95,0.9266602682647066,48,2025,1.578122578410693,3123.5780194482845,1801.7,0.09857356940667142,False,0.0
ATH_001_CON,2025-12-01 12:59:47.800230,47.5,5.8,274.3,3.5,False,1950.8999999999999,2018.95,0.9662943609301864,49,2025,1.9477177872293379,3726.7632140846154,1688.2,0.15560952493780347,True,0.15560952493780347
ATH_001_CON,2025-12-02 12:59:47.800230,43.6,5.7,246.6,4.9,False,2007.4,1913.6999999999998,1.048962742331609,49,2025,1.9477177872293379,3726.7632140846154,1212.3,0.6558607605378208,True,0.6558607605378208
ATH_001_CON,2025-12-03 12:59:47.800230,49.7,8.1,403.7,1.9,False,2061.0,1894.8999999999999,1.087656340703995,49,2025,1.9477177872293379,3726.7632140846154,1275.9,0.6153303550434986,True,0.6153303550434986
ATH_001_CON,2025-12-04 12:59:47.800230,0.0,0.0,0.0,1.0,False,1496.6999999999998,1894.8999999999999,0.7898569845374426,49,2025,1.9477177872293379,3726.7632140846154,1840.1999999999998,-0.18666449298989243,False,0.0
ATH_001_CON,2025-12-05 12:59:47.800230,66.7,6.0,401.6,3.5,False,1898.3,1874.85,1.012507667280049,49,2025,1.9477177872293379,3726.7632140846154,1545.1999999999998,0.22851410820605758,True,0.22851410820605758
ATH_001_CON,2025-12-06 12:59:47.800230,67.7,5.3,358.7,8.6,False,2070.6,1899.025,1.0903489948789509,49,2025,1.9477177872293379,3726.7632140846154,1593.6,0.2993222891566265,True,0.2993222891566265
ATH_001_CON,2025-12-07 12:59:47.800230,47.9,4.8,228.5,6.5,False,1913.4,1828.8249999999998,1.0462455401692345,49,2025,1.9477177872293379,3726.7632140846154,1979.3,-0.033294599100692095,False,0.0
ATH_001_CON,2025-12-08 12:59:47.800230,30.0,4.1,124.2,1.1,False,1763.3000000000002,1739.5,1.013682092555332,50,2025,2.674568136871083,6358.250831783626,1950.8999999999999,-0.09616074632221011,False,0.0
ATH_001_CON,2025-12-09 12:59:47.800230,74.1,3.9,288.1,1.9,False,1804.8,1733.55,1.0411006316518128,50,2025,2.674568136871083,6358.250831783626,2007.4,-0.10092657168476643,False,0.0
ATH_001_CON,2025-12-10 12:59:47.800230,62.8,7.1,444.0,4.5,False,1845.1,1706.675,1.081108002402332,50,2025,2.674568136871083,6358.250831783626,2061.0,-0.10475497331392532,False,0.0
ATH_001_CON,2025-12-11 12:59:47.800230,54.5,8.5,463.6,1.2,False,2308.7,1753.575,1.3165675833654105,50,2025,2.674568136871083,6358.250831783626,1496.6999999999998,0.5425268924968264,True,0.5425268924968264
ATH_001_CON,2025-12-12 12:59:47.800230,72.0,5.8,417.8,4.5,False,2324.9,1858.025,1.251274875203509,50,2025,2.674568136871083,6358.250831783626,1898.3,0.2247273876626456,True,0.2247273876626456
ATH_001_CON,2025-12-13 12:59:47.800230,48.9,4.8,234.6,2.8,False,2200.8,1916.6749999999997,1.1482384859196266,50,2025,2.674568136871083,6358.250831783626,2070.6,0.06288032454361069,False,0.0
ATH_001_CON,2025-12-14 12:59:47.800230,74.7,5.4,405.0,6.8,False,2377.3,2017.9249999999997,1.1780913562198796,50,2025,2.674568136871083,6358.250831783626,1913.4,0.24244799832758443,True,0.24244799832758443
ATH_001_CON,2025-12-15 12:59:47.800230,49.9,6.9,343.5,2.9,False,2596.6000000000004,1999.75,1.2984623077884738,51,2025,1.229866511392164,1436.8530452594653,1763.3000000000002,0.47257982192480014,True,0.47257982192480014
ATH_001_CON,2025-12-16 12:59:47.800230,36.6,8.6,316.5,1.0,False,2625.0,1912.375,1.3726387345578142,51,2025,1.229866511392164,1436.8530452594653,1804.8,0.4544547872340426,True,0.4544547872340426
ATH_001_CON,2025-12-17 12:59:47.800230,42.9,3.3,141.6,4.7,False,2322.6,1876.15,1.237960717426645,51,2025,1.229866511392164,1436.8530452594653,1845.1,0.25879356132458947,True,0.25879356132458947
ATH_001_CON,2025-12-18 12:59:47.800230,75.9,2.5,187.6,0.0,False,2046.6,1923.0500000000002,1.0642468994565923,51,2025,1.229866511392164,1436.8530452594653,2308.7,-0.11352709316931603,False,0.0
ATH_001_CON,2025-12-19 12:59:47.800230,0.0,0.0,0.0,1.5,False,1628.8,1849.2999999999997,0.8807656951278864,51,2025,1.229866511392164,1436.8530452594653,2324.9,-0.2994107273431116,False,0.0
ATH_001_CON,2025-12-20 12:59:47.800230,47.3,3.8,179.1,5.7,False,1573.3,1859.5749999999998,0.8460535337375477,51,2025,1.229866511392164,1436.8530452594653,2200.8,-0.28512359142130145,False,0.0
ATH_001_CON,2025-12-21 12:59:47.800230,0.0,0.0,0.0,1.6,False,1168.3,1859.5749999999998,0.6282618340212146,51,2025,1.229866511392164,1436.8530452594653,2377.3,-0.5085601312413243,False,0.0
ATH_001_CON,2025-12-22 12:59:47.800230,90.5,5.3,475.6,2.3,False,1300.4,1902.8000000000004,0.6834139163338238,52,2025,1.3710444767335217,2619.791786142413,2596.6000000000004,-0.4991912500962798,False,0.0
ATH_001_CON,2025-12-23 12:59:47.800230,0.0,0.0,0.0,2.0,False,983.9,1855.275,0.5303256929565697,52,2025,1.3710444767335217,2619.791786142413,2625.0,-0.6251809523809524,False,0.0
ATH_001_CON,2025-12-24 12:59:47.800230,61.6,6.2,383.9,1.9,False,1226.1999999999998,1863.725,0.6579296838321104,52,2025,1.3710444767335217,2619.791786142413,2322.6,-0.4720571773013003,False,0.0
ATH_001_CON,2025-12-25 12:59:47.800230,37.4,8.2,306.5,7.5,False,1345.1,1799.275,0.7475788859401703,52,2025,1.3710444767335217,2619.791786142413,2046.6,-0.3427636079351119,False,0.0
ATH_001_CON,2025-12-26 12:59:47.800230,0.0,0.0,0.0,0.4,False,1345.1,1799.275,0.7475788859401703,52,2025,1.3710444767335217,2619.791786142413,1628.8,-0.17417730844793716,False,0.0
ATH_001_CON,2025-12-27 12:59:47.800230,84.4,5.4,457.7,5.5,False,1623.6999999999998,1867.1,0.8696374056022709,52,2025,1.3710444767335217,2619.791786142413,1573.3,0.032034577003749995,False,0.0
ATH_001_CON,2025-12-28 12:59:47.800230,49.9,5.8,287.1,3.2,False,1910.8,1842.45,1.0370973432114847,52,2025,1.3710444767335217,2619.791786142413,1168.3,0.635538817084653,True,0.635538817084653
ATH_001_CON,2025-12-29 12:59:47.800230,86.1,5.1,436.1,3.6,False,1871.3,1882.8999999999999,0.9938392904562112,1,2025,15.13461575889623,19449.494711757543,1300.4,0.4390187634573976,True,0.4390187634573976
ATH_001_CON,2025-12-30 12:59:47.800230,63.0,6.3,397.0,0.6,False,2268.3,1920.4999999999998,1.1810986722207761,1,2025,15.13461575889623,19449.494711757543,983.9,1.3054172171968697,True,1.3054172171968697
ATH_001_CON,2025-12-31 12:59:47.800230,81.6,5.5,452.0,0.8,False,2336.4,1932.575,1.2089569615668214,1,2025,15.13461575889623,19449.494711757543,1226.1999999999998,0.9053987930190837,True,0.9053987930190837
ATH_001_CON,2026-01-01 12:59:47.800230,81.5,4.0,329.5,7.7,False,2359.4,2014.9499999999998,1.1709471699049605,1,2026,1.4406330417051387,1208.2589320780999,1345.1,0.7540703293435435,True,0.7540703293435435
ATH_001_CON,2026-01-02 12:59:47.800230,0.0,0.0,0.0,1.5,False,2359.4,1914.5500000000002,1.2323522498759498,1,2026,1.4406330417051387,1208.2589320780999,1345.1,0.7540703293435435,True,0.7540703293435435
ATH_001_CON,2026-01-03 12:59:47.800230,63.9,4.4,279.0,3.7,False,2180.7000000000003,1894.625,1.150992940555519,1,2026,1.4406330417051387,1208.2589320780999,1623.6999999999998,0.3430436657017925,True,0.3430436657017925
ATH_001_CON,2026-01-04 12:59:47.800230,36.2,6.4,230.2,2.8,False,2123.8,1895.0500000000002,1.1207092161156698,1,2026,1.4406330417051387,1208.2589320780999,1910.8,0.11147163491731224,False,0.0
ATH_001_CON,2026-01-05 12:59:47.800230,74.9,5.9,445.2,7.0,False,2132.9,1975.2999999999997,1.0797853490609024,2,2026,1.619125609970759,4131.522818962385,1871.3,0.13979586383797368,False,0.0
ATH_001_CON,2026-01-06 12:59:47.800230,38.8,5.4,209.7,4.5,False,1945.6,1955.7,0.9948356087334458,2,2026,1.619125609970759,4131.522818962385,2268.3,-0.14226513247806738,False,0.0
ATH_001_CON,2026-01-07 12:59:47.800230,80.7,8.3,671.0,1.7,False,2164.6,2012.4499999999998,1.0756043628413128,2,2026,1.619125609970759,4131.522818962385,2336.4,-0.07353192946413292,False,0.0
ATH_001_CON,2026-01-08 12:59:47.800230,68.5,8.3,569.8,5.7,False,2404.9,2039.0,1.1794507111329082,2,2026,1.619125609970759,4131.522818962385,2359.4,0.01928456387217089,False,0.0
ATH_001_CON,2026-01-09 12:59:47.800230,43.3,6.8,296.1,5.7,False,2701.0,2008.5749999999998,1.3447344510411612,2,2026,1.619125609970759,4131.522818962385,2359.4,0.14478257184029833,False,0.0
ATH_001_CON,2026-01-10 12:59:47.800230,60.9,5.9,359.9,0.4,False,2781.9,2039.9,1.3637433207510172,2,2026,1.619125609970759,4131.522818962385,2180.7000000000003,0.2756912917870407,True,0.2756912917870407
ATH_001_CON,2026-01-11 12:59:47.800230,0.0,0.0,0.0,1.9,False,2551.7,1938.6499999999999,1.3162252082634822,2,2026,1.619125609970759,4131.522818962385,2123.8,0.20147848196628665,True,0.20147848196628665
ATH_001_CON,2026-01-12 12:59:47.800230,68.8,6.6,457.4,3.9,False,2563.8999999999996,1967.1250000000002,1.3033742136366522,3,2026,1.559192005659362,3036.2145926204757,2132.9,0.20207229593511158,True,0.20207229593511158
ATH_001_CON,2026-01-13 12:59:47.800230,86.4,6.2,535.6,4.4,False,2889.8,2021.9,1.4292497156140265,3,2026,1.559192005659362,3036.2145926204757,1945.6,0.48530016447368435,True,0.48530016447368435
ATH_001_CON,2026-01-14 12:59:47.800230,0.0,0.0,0.0,1.9,False,2218.8,1986.5,1.1169393405487038,3,2026,1.559192005659362,3036.2145926204757,2164.6,0.025039268225076353,False,0.0
ATH_001_CON,2026-01-15 12:59:47.800230,52.6,5.4,286.0,3.6,False,1935.0,2011.1000000000001,0.9621600119337675,3,2026,1.559192005659362,3036.2145926204757,2404.9,-0.19539273982286168,False,0.0
ATH_001_CON,2026-01-16 12:59:47.800230,33.5,5.1,169.7,1.4,False,1808.6,2053.525,0.8807294773620968,3,2026,1.559192005659362,3036.2145926204757,2701.0,-0.3303961495742318,False,0.0
ATH_001_CON,2026-01-17 12:59:47.800230,76.4,3.6,278.7,2.6,False,1727.3999999999999,2078.425,0.8311100953847262,3,2026,1.559192005659362,3036.2145926204757,2781.9,-0.3790574787016069,False,0.0
ATH_001_CON,2026-01-18 12:59:47.800230,45.6,4.8,219.9,5.2,False,1947.3000000000002,2133.4,0.9127683509890316,3,2026,1.559192005659362,3036.2145926204757,2551.7,-0.2368617000431084,False,0.0
ATH_001_CON,2026-01-19 12:59:47.800230,60.5,4.6,278.0,5.6,False,1767.9,2084.0,0.848320537428023,4,2026,0.8796576728624402,1094.6460081100206,2563.8999999999996,-0.310464526697609,False,0.0
ATH_001_CON,2026-01-20 12:59:47.800230,0.0,0.0,0.0,1.6,False,1232.3000000000002,2084.0,0.5913147792706335,4,2026,0.8796576728624402,1094.6460081100206,2889.8,-0.5735691051283826,False,0.0
ATH_001_CON,2026-01-21 12:59:47.800230,0.0,0.0,0.0,0.7,False,1232.3000000000002,1988.025,0.6198614202537696,4,2026,0.8796576728624402,1094.6460081100206,2218.8,-0.444609698936362,False,0.0
ATH_001_CON,2026-01-22 12:59:47.800230,59.8,2.7,163.1,5.3,False,1109.3999999999999,1952.1750000000002,0.5682892158746012,4,2026,0.8796576728624402,1094.6460081100206,1935.0,-0.42666666666666675,False,0.0
ATH_001_CON,2026-01-23 12:59:47.800230,0.0,0.0,0.0,1.5,False,939.6999999999999,1952.1750000000002,0.48136053376362253,4,2026,0.8796576728624402,1094.6460081100206,1808.6,-0.4804268494968484,False,0.0
ATH_001_CON,2026-01-24 12:59:47.800230,76.3,7.1,542.6,2.5,False,1203.6,1973.4,0.6099118273031315,4,2026,0.8796576728624402,1094.6460081100206,1727.3999999999999,-0.30323028829454673,False,0.0
ATH_001_CON,2026-01-25 12:59:47.800230,64.0,4.1,260.7,1.5,False,1244.4,1966.8000000000002,0.6327028676021964,4,2026,0.8796576728624402,1094.6460081100206,1947.3000000000002,-0.3609613310737945,False,0.0
ATH_001_CON,2026-01-26 12:59:47.800230,49.0,5.9,291.3,4.0,False,1257.7,1930.6000000000001,0.6514555060602921,5,2026,1.1440299196297383,723.7133271577725,1767.9,-0.2885909836529216,False,0.0
ATH_001_CON,2026-01-27 12:59:47.800230,48.6,7.0,341.3,3.2,False,1599.0,1916.6750000000002,0.8342572423598158,5,2026,1.1440299196297383,723.7133271577725,1232.3000000000002,0.29757364278178994,True,0.29757364278178994
ATH_001_CON,2026-01-28 12:59:47.800230,0.0,0.0,0.0,1.9,False,1599.0,1803.675,0.8865233481641649,5,2026,1.1440299196297383,723.7133271577725,1232.3000000000002,0.29757364278178994,True,0.29757364278178994
ATH_002_AGG,2025-10-01 12:59:47.800693,71.1,6.9,491.0,7.0,False,,,,40,2025,2.8427553735029547,10426.658158934139,,0.0,False,0.0
ATH_002_AGG,2025-10-02 12:59:47.800693,105.8,10.0,1058.3,3.3,False,,,,40,2025,2.8427553735029547,10426.658158934139,,0.0,False,0.0
ATH_002_AGG,2025-10-03 12:59:47.800693,102.6,9.1,934.7,4.4,False,,,,40,2025,2.8427553735029547,10426.658158934139,,0.0,False,0.0
ATH_002_AGG,2025-10-04 12:59:47.800693,86.9,5.6,488.3,6.9,False,,,,40,2025,2.8427553735029547,10426.658158934139,,0.0,False,0.0
ATH_002_AGG,2025-10-05 12:59:47.800693,86.8,8.0,695.5,2.2,False,,,,40,2025,2.8427553735029547,10426.658158934139,,0.0,False,0.0
ATH_002_AGG,2025-10-06 12:59:47.800693,113.5,10.0,1135.0,8.4,False,,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-07 12:59:47.800693,111.7,7.6,854.1,4.0,False,5656.9,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-08 12:59:47.800693,128.5,10.0,1284.9,8.8,False,6450.8,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-09 12:59:47.800693,62.9,1.2,78.3,3.8,False,5470.8,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-10 12:59:47.800693,146.3,5.7,839.4,7.5,False,5375.5,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-11 12:59:47.800693,87.4,9.8,860.7,7.1,False,5747.9,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-12 12:59:47.800693,137.3,10.0,1373.3,6.9,False,6425.7,,,41,2025,2.1364763053872275,13728.355795526708,,0.0,False,0.0
ATH_002_AGG,2025-10-13 12:59:47.800693,105.1,8.7,918.6,5.0,False,6209.3,,,42,2025,2.9143856573094418,18264.45491435827,,0.0,False,0.0
ATH_002_AGG,2025-10-14 12:59:47.800693,106.7,8.1,863.4,7.9,False,6218.6,,,42,2025,2.9143856573094418,18264.45491435827,5656.9,0.09929466669023684,False,0.0
